A B A B A B B A
3.683122 4.978713 -15.507870 -5.467210 -6.654747 4.283476 3.825836 -0.929373
7.326915 4.658770 -15.401400 -5.213003 -5.170674 3.498299 4.657382 -0.494304
4.801443 4.210533 -15.299513 -4.893030 -6.137831 3.149966 4.792587 2.459584
5.621161 4.275651 -14.080899 -4.271508 -6.642019 2.908877 4.749803 -0.202235
7.379313 3.268061 -11.468538 -4.268244 -7.689402 2.112756 4.882113 2.111584
8.190592 3.238193 -13.309211 -3.552786 -8.589037 1.986941 4.980330 2.026040
6.654732 2.620617 -13.643383 -3.888863 -6.878270 0.964039 4.774338 4.871075
6.697501 1.816014 -12.077190 -2.512006 -10.382001 0.109053 5.038675 3.090925
8.778284 1.733431 -12.363067 -2.787407 -11.387934 -0.039738 4.922880 2.098336
9.657500 0.802985 -12.447948 -1.692279 -10.758479 -1.557765 4.181897 4.918406
8.501354 0.250037 -12.868333 -0.880191 -10.603029 -1.506443 4.101100 4.863031
10.387250 -0.998498 -11.143931 -0.826748 -12.368396 -2.558664 3.891138 6.700218
10.279131 -1.253354 -8.936545 -0.133591 -12.634463 -2.623148 3.281581 6.766436
14.554169 -1.705110 -9.250994 1.362585 -12.344393 -3.376528 3.192138 4.811924
11.194315 -2.340074 -9.180966 1.051231 -13.785680 -3.476293 2.577688 8.016468
11.360781 -2.706070 -9.490365 1.973180 -14.907437 -4.281807 1.150502 9.457596
13.726440 -3.336769 -8.287086 2.606079 -14.587422 -4.382936 0.611351 10.086299
12.771504 -3.468982 -6.952868 2.944719 -15.608276 -4.517327 0.320665 8.521790
13.569691 -3.852516 -5.050183 3.216252 -15.622785 -4.811752 -0.733414 11.358094
15.753637 -4.681186 -6.293058 3.705856 -15.912126 -4.930134 -0.912611 10.995645
13.085373 -4.887111 -5.157420 4.313656 -16.006444 -4.613288 -1.737322 9.934739
15.022011 -4.786167 -2.398335 4.485761 -16.666795 -4.709721 -1.951158 11.114923
14.989620 -5.250694 -3.287474 4.731026 -17.455189 -4.291360 -2.766993 12.157883
16.654926 -4.589036 -4.262899 5.326918 -17.269777 -3.915786 -3.291072 13.113136
15.568143 -5.095551 -3.523827 5.163737 -16.435352 -3.291933 -3.966670 12.743907
16.916470 -4.613101 -2.071476 5.282385 -18.165234 -3.017240 -4.280849 13.418475
17.965341 -4.809772 -1.681895 5.280082 -16.332332 -3.099361 -4.484182 15.821950
17.862681 -4.168637 0.083509 4.718857 -17.400919 -2.634732 -4.484440 13.324183
18.190596 -3.913294 0.703133 5.138645 -16.977577 -1.596680 -5.014700 17.300836
17.186762 -3.092175 0.351044 4.355476 -20.017390 -0.532521 -5.055133 17.532574
16.531935 -2.621560 3.145924 4.131165 -19.338820 -0.326856 -5.265608 13.822374
17.595665 -1.898024 1.763438 4.480432 -19.413273 0.222201 -4.794221 16.686895
16.637217 -1.650839 2.968441 3.729861 -18.405899 1.022224 -4.491689 15.596310
18.278696 -1.048322 2.735831 2.808974 -20.274220 1.626697 -5.149094 17.028125
19.893675 -0.666528 2.976700 2.132447 -21.453518 2.210326 -3.859431 19.024856
17.649329 0.297465 3.503910 1.980128 -19.020240 3.630284 -4.353442 17.230942
19.722902 1.475564 3.510884 1.676569 -22.139470 3.109588 -3.969303 18.781120
19.747653 1.418601 4.434587 1.059262 -20.684993 4.184666 -2.764161 18.708673
18.404008 2.594720 6.719625 0.007857 -20.159935 4.149345 -2.338997 17.648222
19.218761 3.625583 6.589795 -0.219189 -20.165563 4.573265 -2.270480 18.725690
19.827376 2.927427 7.192339 -1.024384 -17.788433 4.913398 -1.100805 19.212640
19.866076 4.049698 6.654713 -1.744455 -18.296335 4.602642 -0.386887 19.870397
19.390844 4.547658 7.804376 -2.349688 -20.244937 4.495935 -0.158118 18.568820
21.533275 4.747146 7.967850 -3.098615 -19.716564 4.855662 0.657046 19.489557
19.671864 4.580100 8.330829 -3.513251 -19.387253 4.767068 1.655924 21.203585
18.679483 4.687267 9.898684 -4.036669 -19.678572 4.140039 1.978248 22.429438
19.882167 4.998781 10.944416 -3.815966 -19.811836 3.823280 2.676881 20.388091
18.698056 5.175952 12.899221 -4.346481 -20.291694 3.297551 3.303200 19.615473
20.626695 4.547072 11.070859 -4.358339 -21.270241 3.054829 3.958534 21.195276
17.856494 4.552136 13.915475 -4.773102 -18.453233 2.140514 4.321612 17.757294
19.989969 4.386762 12.799463 -5.114693 -16.747834 1.996794 4.756075 21.038218
17.753350 3.685379 12.756973 -5.392456 -18.596909 0.994561 4.817451 20.440502
19.550041 3.599517 12.513664 -5.320285 -19.097295 0.446298 5.327599 20.892433
18.386560 3.238802 10.744541 -5.136158 -18.053830 0.148762 5.125063 20.319302
19.837311 2.567868 14.466167 -4.865841 -18.262077 -0.840407 4.752108 18.695278
18.831119 1.569133 15.134703 -4.836032 -18.257958 -1.182620 5.007571 18.426434
18.913374 1.260641 16.470225 -4.126683 -15.804316 -2.123416 4.419801 20.010108
18.340915 0.418884 15.565054 -3.595084 -17.392312 -2.343953 4.766951 20.322015
21.244998 -0.333323 15.052808 -3.436840 -15.824470 -3.107404 4.354188 17.982426
18.812754 -0.253788 16.376867 -3.672147 -14.660230 -3.628998 4.042572 19.680341
16.978618 -1.027339 16.071592 -2.857069 -14.784033 -4.186638 3.789435 18.419134
18.115028 -2.269751 15.975590 -2.250556 -13.933735 -4.757718 3.323144 19.745742
16.836290 -2.720744 17.281994 -1.359743 -15.274933 -4.334746 2.536623 18.567750
17.426416 -2.725321 18.198695 -0.844774 -13.409840 -4.801514 1.747758 18.698144
15.385247 -3.622319 17.423226 -0.470009 -15.678176 -4.780278 1.262654 18.379719
15.499554 -4.239811 18.443335 0.443700 -14.752124 -5.190077 1.094908 18.592818
14.309418 -4.099079 18.792468 1.379905 -12.747979 -4.524414 0.284632 18.478303
14.023620 -4.213061 19.074522 1.823312 -12.105546 -4.251842 -0.410890 17.774441
16.775690 -4.862468 18.153145 1.605307 -10.651930 -4.468805 -1.434271 18.270110
14.199257 -4.710245 18.316094 2.454742 -10.926422 -3.576791 -1.717526 19.388399
13.178633 -5.061674 20.784291 3.305513 -9.579690 -3.260873 -2.428977 18.585489
13.147055 -5.331351 21.585845 4.031284 -9.510860 -2.578712 -3.418846 15.231851
11.942222 -4.994709 19.494420 4.280585 -10.062542 -2.078617 -3.587607 16.720927
12.376845 -4.742962 21.145463 4.178221 -9.410291 -1.688841 -4.019999 15.461614
11.687942 -4.560024 19.984255 4.870477 -9.785857 -1.058242 -4.497183 15.873666
11.632986 -3.369582 20.190751 4.879826 -8.832083 -0.444539 -4.852244 15.447629
9.453908 -3.939842 22.042669 4.653080 -7.940420 0.325815 -5.302517 16.003600
9.691277 -3.220707 19.907912 5.035183 -6.654233 1.432378 -4.924145 13.306896
9.488705 -2.325381 19.759913 4.947544 -5.659450 1.304225 -4.988857 13.541546
8.812425 -1.761924 20.597978 4.988229 -2.357421 1.933043 -5.025015 13.328260
7.886376 -1.364211 19.672605 5.405739 -4.230178 2.774387 -5.363030 13.481783
8.884836 -0.573596 18.875775 4.974664 -5.369561 3.298260 -4.832724 12.326804
6.530571 0.516726 18.462027 4.701023 -5.327775 3.712525 -4.344973 11.446975
5.401146 1.105105 21.795263 4.346613 -2.975084 3.864854 -4.259719 10.881501
4.850370 1.388757 19.560116 3.550744 -3.321669 4.289524 -4.095273 10.130114
6.757947 2.497316 21.215489 3.257991 0.350428 4.589116 -3.335283 11.556186
4.516296 2.597971 20.129562 2.712513 -0.237251 5.261410 -2.973257 9.939320
4.450428 3.345675 20.817606 2.094540 0.056230 5.047701 -2.189891 7.723826
4.561229 4.122781 19.994203 2.201531 -2.045004 4.769478 -1.359762 9.904176
3.579991 4.538296 18.762726 0.924295 1.498209 4.617518 -1.172501 6.423796
2.489915 4.335894 18.715408 0.241161 2.088751 4.466195 -0.603600 7.098474
2.031121 4.953526 20.126412 0.077168 4.458009 3.972538 0.433091 6.419235
1.404108 4.986625 18.524132 -0.599931 3.388316 3.842841 1.058061 8.559411
-1.785152 5.295960 20.521022 -1.117601 4.618469 3.183537 1.999744 5.192291
-0.193113 4.908775 18.018298 -2.037889 4.904319 2.779722 2.217056 4.461468
0.834033 4.927417 17.787387 -2.471711 5.487596 1.817214 2.971942 4.553713
-2.706849 4.763694 17.546002 -2.353406 6.078415 1.674324 2.894626 4.122572
-2.352770 4.739737 17.430375 -3.405241 5.789412 0.559198 3.818562 3.285208
-3.085726 4.598928 17.623039 -4.056572 6.521258 0.452975 3.952592 1.858194
-6.702362 4.184731 16.654476 -4.357053 5.837450 -0.534595 4.952244 2.338388
-3.314762 3.145338 16.815628 -4.122237 7.307306 -0.966364 5.487535 0.676694
-6.414199 3.302712 16.397993 -4.891640 9.325046 -1.754048 5.116094 -1.386229
-5.450636 2.592783 16.384426 -5.091369 10.086320 -2.480631 5.289410 -1.434807
-5.837470 1.872771 14.747452 -4.951211 10.704592 -2.685479 5.484646 -1.054447
-5.354390 1.481242 15.633414 -5.308770 9.620089 -3.537249 5.627300 -0.599767
-7.612085 0.622947 13.373729 -5.179002 9.618907 -4.002654 5.271957 -1.363813
-8.611902 -0.475097 12.890865 -5.017711 12.293342 -4.356105 4.641905 -2.194354
-8.060107 -0.993932 12.780261 -5.100034 11.646139 -4.202056 4.516761 -4.368775
-6.303069 -1.602883 11.276367 -4.494241 11.690998 -4.540238 4.288600 -3.939214
-8.452995 -2.045070 12.465169 -4.639958 12.063710 -4.729036 4.229670 -5.188698
-9.771674 -2.797819 11.139580 -3.804550 11.998296 -4.958804 3.268448 -5.122618
-8.574730 -3.256893 12.815133 -3.092066 14.482881 -5.494895 2.519815 -3.951710
-11.439605 -3.506526 12.362270 -3.204475 13.860790 -4.691294 1.681362 -5.078100
-11.507542 -4.130364 9.391006 -2.667739 15.107414 -4.235633 1.084795 -7.326485
-10.587250 -4.430272 10.253069 -1.884395 14.962501 -4.412355 0.702185 -8.157868
-11.771632 -5.116371 9.618366 -1.292390 14.938974 -3.852913 -0.082982 -6.923520
-12.624361 -4.851906 9.959928 -0.585880 16.484893 -3.199980 -0.620449 -9.152172
-14.271756 -5.001335 7.339534 0.139684 15.029984 -2.794329 -1.668922 -9.840221
-12.339057 -5.146170 8.362249 0.687104 15.044673 -1.943272 -2.509276 -9.588882
-13.418973 -4.839193 7.656442 1.505012 17.595411 -1.389768 -2.533830 -9.109100
-15.267628 -4.814667 4.701235 2.230616 18.444690 -1.081692 -2.881930 -11.118497
-15.488975 -4.536110 8.079101 2.063011 17.047331 -0.628329 -3.590002 -11.271777
-16.234442 -4.128060 4.258760 2.998237 18.199689 0.720349 -4.444473 -12.566070
-15.538359 -3.488686 3.848837 3.348640 15.942624 1.344478 -4.243654 -12.475410
-14.498348 -3.133964 5.179539 3.799386 16.805225 1.979441 -4.414962 -12.276064
-16.733699 -2.414038 3.344495 3.919211 17.185266 2.645549 -4.896093 -14.055043
-18.588524 -2.429533 1.578100 4.429121 19.298960 2.887550 -4.991812 -12.913197
-18.292658 -1.227285 1.978262 4.633077 20.987990 2.902920 -5.215078 -16.517905
-17.332775 -0.948926 2.188737 5.003803 18.384633 4.010739 -5.277516 -14.608272
-17.301180 0.010707 -0.800942 4.642736 19.990631 4.545158 -4.805180 -14.205241
-17.404530 0.118853 0.941189 4.998959 19.902926 4.613466 -5.225039 -16.462157
-17.914881 1.099071 -1.303828 5.615111 21.412162 4.912023 -4.498734 -17.133336
-19.811886 2.151703 -1.153903 5.132793 20.031003 4.735604 -3.729820 -15.352240
-18.980893 2.186235 -2.524039 4.613245 20.712582 5.241929 -3.513507 -14.839037
-18.618861 3.195820 -3.399793 4.429101 18.366412 4.841620 -3.528789 -15.744355
-20.274636 2.970567 -3.690336 4.488465 18.632232 4.989974 -2.948249 -16.167868
-17.903531 3.530645 -4.136097 4.078171 20.421200 4.376549 -2.158052 -17.240034
-20.461394 3.701971 -3.548831 3.375665 20.296711 4.623555 -2.089605 -17.703076
-20.649388 4.190926 -6.160504 3.213758 18.874783 3.791669 -0.672816 -18.251677
-18.904049 4.975984 -5.594711 2.404400 20.750913 3.103426 -0.329665 -15.715609
-18.829259 4.712918 -5.835722 2.203933 19.945239 2.822765 0.193119 -17.088715
-20.256036 5.170398 -8.715632 0.975875 19.271355 2.307369 1.288824 -19.061779
-19.372218 5.231078 -7.193263 1.289597 17.579089 1.016662 2.095213 -18.731827
-19.338085 4.650834 -9.561082 -0.505526 18.782703 0.245329 2.710187 -19.884919
-19.188767 4.621282 -6.334765 -0.633568 18.467451 -0.405257 3.277309 -19.543314
-21.380569 4.513555 -10.156580 -0.891488 18.850926 -0.566216 3.063853 -20.693786
-20.957784 3.614000 -10.827447 -1.725083 17.934857 -1.262340 4.083403 -19.097934
-20.819301 3.751184 -10.504833 -1.972907 18.687212 -2.458045 3.758182 -19.644888
-20.358293 3.128701 -10.155675 -2.681614 17.703117 -2.858111 4.990028 -20.909476
-20.810834 2.888143 -9.949975 -2.735220 18.602946 -3.187114 5.400565 -20.289515
-17.330123 2.149555 -11.161355 -3.939226 16.743330 -3.766475 5.118252 -19.951062
-22.630228 1.431320 -12.006165 -4.187155 16.673433 -4.201806 5.215628 -20.757425
-21.188515 1.104762 -13.056209 -4.588912 16.822659 -4.284058 5.047431 -20.150676
-19.909648 0.240959 -11.084583 -4.700764 16.391701 -4.615232 4.968296 -20.341626
-17.935447 -0.352500 -12.325341 -4.839666 16.952044 -4.913953 4.779566 -19.500916
-19.279212 -1.308264 -13.183299 -4.723065 16.666820 -4.751944 4.837471 -21.081147
-18.867073 -2.169650 -14.439828 -5.159077 14.326628 -5.436600 4.520202 -19.664783
-18.361307 -2.750003 -15.454796 -5.336592 14.561127 -4.514578 3.939216 -21.102685
-17.109013 -2.695878 -15.722607 -5.484169 13.544356 -4.424568 3.772178 -20.710348
-18.195982 -3.657699 -16.186726 -4.410174 13.764670 -3.971339 2.499627 -20.071573
-17.958072 -3.910480 -17.973554 -4.715087 15.887502 -3.652206 2.733158 -20.560060
-16.157260 -4.468320 -17.296292 -4.436293 14.670937 -3.201431 1.954187 -16.257460
-17.582888 -4.542974 -17.272416 -3.992455 13.250343 -2.582317 1.350432 -19.107705
-14.982023 -4.547671 -17.288648 -3.550541 11.858654 -1.678501 0.678449 -18.107001
-15.859484 -5.154395 -16.950680 -3.249381 11.783393 -1.419093 -0.246386 -17.389832
-14.766021 -5.059587 -17.902326 -2.894913 9.470206 -0.742880 -0.700443 -18.202599
-14.768358 -5.486373 -16.999610 -2.291872 11.849116 -0.197427 -1.782984 -18.272593
-14.087238 -5.005495 -18.758935 -1.612735 9.736301 0.087330 -2.013108 -17.790864
-15.190138 -5.036603 -17.374246 -0.997497 8.751225 0.951169 -2.363631 -18.661954
-14.526129 -4.103740 -19.997940 -0.333363 10.280922 1.566436 -3.425486 -16.494939
-12.553462 -4.209423 -18.046627 0.191879 9.650272 2.322047 -3.665813 -17.272206
-12.714174 -3.388706 -18.253816 1.062345 8.932064 3.247088 -4.092226 -14.776650
-11.378232 -2.623418 -19.024316 1.069758 7.795671 3.693261 -4.378270 -16.587309
-13.066055 -2.740423 -20.153498 2.061961 6.671585 4.052268 -4.784057 -15.794160
-11.969261 -2.310352 -19.554934 2.603467 6.851506 4.618513 -5.466045 -15.742753
-10.754810 -1.374895 -18.918873 3.007177 4.121580 4.191351 -5.283489 -15.347297
-9.995725 -0.604651 -20.553757 3.600413 5.055866 4.707709 -4.898122 -15.157453
-9.640718 0.622913 -21.185750 3.903805 5.679655 4.562282 -5.301485 -14.082831
-10.986437 0.235879 -21.407613 4.051738 2.889253 4.810735 -5.190913 -13.595115
-10.192130 1.536484 -20.963181 4.253805 2.436111 4.897737 -4.581490 -13.654973
-8.116721 1.985926 -20.759047 4.955041 1.381789 4.655282 -4.362930 -13.020989
-8.313970 2.701983 -19.525801 4.698576 0.148194 4.850011 -3.955669 -12.228330
-6.747465 3.068380 -20.468625 5.271378 -0.338792 4.539581 -4.205315 -10.221230
-5.089611 3.337719 -20.176357 5.265158 1.070908 3.584372 -3.352813 -13.615178
-5.220453 3.931943 -19.205141 5.661579 0.542562 3.212760 -2.501909 -12.008381
-5.372659 4.275071 -19.587554 5.212368 -0.805110 2.677830 -1.671723 -9.764619
-6.995104 4.732920 -18.810925 4.918977 -0.540963 2.029797 -1.298708 -10.863808
-3.180880 4.859090 -17.743025 4.570139 -2.511971 1.218070 -0.535477 -9.677264
-3.946730 5.289885 -20.492782 4.130203 -3.592407 1.102218 -0.086801 -8.919198
-4.265120 4.961942 -19.991373 3.952504 -3.247584 -0.201013 0.211953 -8.218866
-1.599302 5.229114 -18.733074 3.536076 -4.731105 -0.682904 0.979154 -8.391721
-1.757511 4.716239 -21.151333 2.873035 -3.217177 -1.297582 2.014736 -8.041133
-2.212803 4.696474 -19.623605 2.140171 -6.503264 -1.861139 2.964557 -6.546690
-2.154247 4.394476 -18.409407 2.340155 -5.061333 -2.641373 2.946654 -5.090913
-0.303255 4.153586 -18.586362 1.105133 -7.056573 -3.035280 3.597231 -5.225713
0.013541 3.425207 -19.220985 0.565549 -5.639993 -3.437282 4.322442 -3.647532
2.390158 2.823698 -17.690435 -0.320382 -6.919492 -3.756804 4.076001 -2.747307
2.549992 2.686798 -20.293447 -0.624609 -8.773534 -4.374825 4.767964 -3.165710
2.162747 1.846273 -18.208898 -1.195830 -8.232229 -4.876499 4.993882 -1.987175
3.718267 1.224505 -16.788366 -1.968430 -9.209137 -4.307610 5.341680 -2.684954
2.561275 0.485637 -17.908634 -2.346505 -9.613213 -4.879791 4.675246 -1.536367
3.316280 -0.381076 -17.033301 -2.575284 -10.411526 -4.412441 5.441825 -2.667592
6.116897 -0.802982 -18.605672 -3.736257 -9.686588 -4.780717 4.762879 1.977118
5.452569 -1.050610 -15.422071 -3.608832 -12.481668 -4.653546 4.706233 -0.726829
6.948842 -1.605198 -13.318433 -4.348130 -12.654560 -4.768491 4.117412 -1.091003
5.844985 -2.446358 -15.869622 -4.260590 -10.883529 -4.059041 4.711877 2.451947
7.027789 -3.075924 -13.338457 -4.783270 -14.725778 -3.610756 3.813628 1.904523
9.409848 -2.995048 -14.234933 -4.939962 -13.577312 -3.094539 3.615796 4.655482
8.176340 -4.123301 -15.138358 -5.262858 -14.224641 -2.709123 2.479855 2.548198
9.156256 -4.255620 -13.654891 -5.314183 -15.353077 -2.343012 2.458334 6.231729
10.067454 -4.998314 -12.933456 -5.043177 -14.197659 -1.587074 2.169095 4.763135
12.064031 -4.606111 -13.028975 -4.934321 -14.475564 -0.545906 0.980980 4.181999
10.836399 -4.880328 -13.180043 -4.729075 -17.031430 -0.022730 0.190809 6.080812
11.274772 -4.947161 -9.592264 -4.777878 -15.626652 1.000143 -0.473027 8.465043
11.621452 -4.752938 -13.380746 -4.539684 -16.462430 0.796121 -0.738412 7.018350
13.164393 -4.327107 -10.232298 -3.783612 -17.295689 2.032399 -1.432791 7.644073
10.015980 -4.601033 -10.224920 -3.362347 -15.196449 2.884197 -2.222396 8.930277
13.294630 -4.042250 -9.767254 -3.098556 -18.778426 2.936180 -3.136540 10.750423
13.874240 -3.529923 -8.930594 -2.391795 -19.452406 3.764906 -3.940823 8.587155
13.899114 -3.400919 -10.870878 -1.685810 -19.797118 3.847196 -3.713221 9.239379
15.172241 -3.201889 -7.879962 -1.285266 -19.762534 4.497437 -4.219729 11.125237
15.483492 -2.099393 -6.779729 -0.689486 -16.834649 5.310376 -4.399797 11.301334
15.055773 -1.800060 -7.711453 -0.280177 -19.364772 4.877322 -5.055791 10.180117
16.699637 -1.000842 -6.768723 0.057146 -19.438650 5.382951 -4.926346 10.566463
15.525092 -0.360478 -5.778849 1.339239 -18.014105 4.827112 -4.882502 12.018625
16.652390 0.106127 -5.816971 1.329097 -20.380974 4.981169 -4.767161 12.533487
17.695087 0.698093 -4.475610 2.120848 -19.238956 4.736789 -5.196550 12.281888
14.598265 1.332199 -5.362062 2.516179 -18.982654 4.717298 -4.581628 14.296723
18.389024 2.372555 -2.642231 3.066597 -18.562612 3.584772 -4.787811 14.071831
18.405773 2.768883 -2.283225 3.754900 -18.239606 3.663094 -4.673809 14.753573
17.323422 2.892945 -0.476954 4.492362 -20.669722 3.063172 -3.453860 15.295533
17.766246 3.850948 -1.358412 4.918409 -19.711942 2.463046 -3.129070 16.073609
18.346259 4.003874 0.124389 5.173005 -18.044073 1.758184 -2.907876 15.702384
19.022615 4.690072 0.574473 5.113477 -20.008384 1.485718 -2.972576 15.966236
21.391828 4.453745 -0.137167 5.158107 -20.574019 0.134892 -1.694477 18.486843
20.092906 4.986679 0.643905 4.418731 -21.056946 -0.867599 -1.430099 15.574873
19.723918 5.071353 3.340567 4.909012 -19.342966 -0.927235 -0.636603 17.192145
20.421617 5.325930 2.673971 5.011582 -18.609792 -1.453126 -0.151412 17.785290
19.146302 4.880502 3.587705 5.011756 -20.711237 -2.420949 0.369245 17.627563
19.654906 4.576952 5.085390 4.586844 -19.466064 -3.064405 1.450970 18.740479
18.932851 4.593322 4.198721 4.703680 -21.071467 -3.228426 1.935118 19.182539
21.161699 4.199116 7.628968 4.373476 -17.007326 -3.496474 2.784239 19.802607
20.036279 3.654553 5.618959 3.765903 -19.103808 -4.199242 3.078039 19.428499
21.225833 2.984533 7.573070 3.511225 -18.640799 -4.198393 3.607876 19.099239
19.586366 2.747792 6.475233 2.497096 -17.687686 -4.487064 3.924589 20.448944
20.238889 1.691164 8.912736 2.456925 -18.913900 -4.794405 4.027215 19.834364
21.398690 1.923702 8.853752 1.588284 -16.971021 -4.983716 5.195686 20.284612
19.958077 0.662948 10.395889 0.933804 -14.966982 -5.062776 5.160771 20.597313
19.239226 0.204449 10.282021 0.898236 -17.659357 -4.471001 5.197764 20.233795
21.386611 -0.493676 9.613281 -0.258705 -16.158834 -4.334182 5.188053 19.359854
19.535735 -1.352729 12.014036 -1.120927 -16.435272 -3.999706 5.644436 18.741511
19.960459 -1.687881 11.246216 -1.691692 -16.092375 -3.700427 5.279215 19.482327
18.378939 -2.155926 10.337689 -2.255555 -15.553250 -3.530963 4.717485 21.096868
18.581745 -2.284450 11.526819 -2.129533 -15.504532 -2.690210 4.584123 20.138475
19.052147 -3.542750 12.599064 -2.974559 -14.652353 -2.286934 4.543173 19.165468
19.704693 -3.442469 13.860035 -3.216238 -15.904947 -1.523272 3.534378 20.190544
