A B A A B B A B
22.911125 -1.954502 -16.967657 -18.212238 -4.378401 4.338751 6.957598 0.055944
23.666182 -2.684526 -17.591844 -17.771627 -4.658291 5.466385 6.032634 1.066232
23.068525 -3.394236 -14.929765 -18.578200 -4.162420 5.873706 6.849750 1.801968
21.613089 -0.573954 -14.991299 -18.121296 -2.580632 5.847953 8.311738 3.497698
20.740017 -0.568261 -15.308004 -19.119693 -1.888594 3.922186 9.938637 0.929577
23.367951 -0.423473 -13.008718 -17.990303 -0.586720 5.624582 10.478780 2.972441
20.118947 0.113975 -14.470608 -18.898731 0.699049 5.699086 9.055903 3.851003
22.888064 2.748691 -13.080164 -21.164355 -0.054631 5.566820 9.616717 5.606545
21.931269 0.853804 -13.052655 -20.322711 0.939539 5.293427 12.572487 5.219469
19.047360 3.595126 -11.387134 -20.915555 2.042123 3.406240 12.656742 5.227345
21.286442 3.818859 -10.948240 -20.313963 2.356403 2.282769 11.039491 4.817706
22.727735 5.199852 -10.987642 -20.547177 5.029193 2.789893 12.687693 4.644100
20.708936 3.793035 -11.563855 -21.607067 2.681826 -1.461544 13.509713 5.227485
22.694369 3.653117 -10.334882 -22.405882 5.177689 -0.059177 14.348694 5.265938
22.029044 4.207101 -9.163329 -22.637443 4.853969 0.886674 16.352509 7.180092
20.426569 6.402578 -8.482403 -23.434601 5.396519 -0.128137 15.111082 3.836981
20.111253 5.422117 -7.317029 -22.679676 5.937910 -2.438953 15.109163 3.778380
18.689060 3.220609 -9.254131 -23.146990 4.282356 -3.177353 15.327938 3.729495
21.375384 5.204127 -8.974845 -20.901140 3.440780 -3.433045 17.111840 3.400655
18.671498 6.259121 -7.094581 -19.742213 6.555867 -1.823574 16.733413 2.904643
19.070812 3.769336 -4.183815 -21.090006 3.934772 -5.528280 18.137550 0.519037
17.597614 3.501415 -6.438415 -21.946291 5.085179 -4.249922 16.930627 1.453309
15.942412 4.426706 -4.842595 -22.269446 5.809196 -5.180251 16.900871 2.596610
19.421480 3.976885 -3.677444 -21.711376 5.411626 -4.637505 17.733551 0.054210
19.146918 2.957188 -3.226798 -21.364185 4.509768 -3.716291 19.433668 -2.566804
15.954912 1.153126 -1.137725 -20.399094 2.647530 -4.542509 20.150843 -1.945643
14.917686 -0.651978 -3.048057 -22.103664 4.543602 -3.617035 18.905346 -0.578002
15.382768 1.047788 -0.838206 -21.112651 2.712306 -2.000296 20.820205 -3.904626
16.073525 1.048143 -0.806928 -21.493763 2.885822 -4.745343 18.812107 -2.243428
13.285310 -0.910050 0.061882 -22.650890 0.693480 -3.814770 20.215809 -5.679684
13.949956 -1.125844 0.467006 -21.294233 -1.165167 -2.428747 21.625108 -3.119687
12.093430 -1.457544 1.861370 -21.059072 1.111576 -3.560254 21.200689 -5.333075
13.528750 -4.203379 1.631966 -20.484240 -0.964280 -1.285897 21.706641 -4.795518
13.577143 -3.203529 2.013953 -19.242484 -0.046363 -1.346367 21.713559 -4.112353
10.848867 -3.951973 4.207247 -20.115665 -1.003297 -1.716754 21.135970 -5.829736
10.307591 -3.501855 4.983958 -20.860000 -2.170794 1.381711 21.772117 -3.950313
11.717497 -5.808517 3.890026 -19.289374 -3.923478 -0.482562 22.293886 -3.473708
10.035871 -3.615094 5.254797 -20.091985 -2.810908 0.423778 21.824404 -7.741893
8.378833 -5.155874 7.522123 -18.450627 -1.954704 1.259672 22.392424 -5.207611
8.714744 -5.412679 8.603482 -17.161272 -4.932774 2.123360 21.116377 -4.223931
6.991959 -5.804946 7.595985 -18.559754 -4.196893 3.064071 23.538779 -3.722169
6.548948 -2.941539 9.302559 -17.654495 -6.032455 1.553299 22.369131 -2.360075
6.739239 -4.821520 10.293990 -18.320710 -4.724923 3.519011 23.295499 -2.639628
6.100020 -4.849054 10.211700 -16.832966 -5.902182 4.017120 22.526486 -2.289958
4.979611 -4.573423 10.621580 -16.104586 -3.374767 3.614926 23.362756 -1.719090
5.696481 -3.912028 9.475193 -15.474648 -5.457327 6.414051 22.570024 -0.725750
3.960200 -4.934383 11.943201 -14.272259 -5.084523 5.343757 23.107015 -0.757227
4.168567 -3.191902 10.676832 -14.338205 -6.630407 5.379445 23.128048 0.656400
1.450802 -2.611472 12.303618 -12.391505 -4.078980 5.295015 20.797786 -0.183287
0.901453 -1.471360 12.782425 -13.637714 -3.432976 5.421123 22.638005 3.530753
-0.241078 0.124633 13.252014 -11.521850 -3.848950 3.845595 21.847523 3.001640
-0.796761 -1.365194 14.232645 -12.427611 -2.908105 4.205254 22.493589 3.277063
-0.076209 -0.206072 15.388626 -12.741114 -3.598063 4.461210 19.912173 1.481228
-0.535519 0.539403 16.142554 -11.983553 -2.535531 1.725260 19.737142 4.577307
-1.317255 0.795189 15.000556 -12.511212 -1.414479 3.081487 21.371871 3.265514
-3.143900 1.405181 16.361260 -10.147044 -1.154138 2.306509 22.030029 4.624927
-4.527297 2.217005 15.631806 -7.920097 1.359979 -1.725954 19.937206 5.178387
-4.396514 2.768585 17.689457 -10.331893 2.117839 1.060784 20.798926 4.021368
-3.801047 4.850481 18.990259 -8.401121 2.505279 1.240510 22.221944 5.406179
-5.488570 2.864848 18.239653 -6.971707 1.943137 -2.041585 19.460002 5.490247
-5.050018 4.271986 18.217227 -7.368532 2.796378 -1.066654 19.420522 3.939336
-5.271346 5.863871 18.268967 -5.300962 4.135262 -0.705525 18.535016 6.438980
-7.149124 5.591179 19.032445 -3.865024 5.992755 -3.312112 18.831876 4.113955
-9.790102 4.223277 20.368211 -2.412540 4.307017 -2.838084 17.722284 4.317632
-10.384404 6.492028 18.652270 -3.290995 4.797007 -4.796476 16.742329 3.160937
-10.341110 4.904890 20.372190 -2.408584 4.375380 -4.291321 18.635704 2.456149
-10.952913 5.013377 20.622039 -1.221699 7.155314 -5.005983 16.092379 2.167851
-10.006412 7.212490 20.236797 -2.610737 4.289906 -5.988892 17.382929 0.642685
-9.118358 4.457390 20.517706 -1.115669 5.484949 -5.935673 14.748180 -0.103808
-12.189315 6.353579 21.484557 1.457503 4.344741 -4.242316 14.421891 1.386642
-11.326303 2.883095 21.623697 0.641370 3.763462 -4.975602 13.565462 0.486527
-13.502875 3.961604 21.514593 1.543201 5.216240 -5.866118 13.539838 -0.472121
-13.096854 1.679920 22.523972 0.033808 4.892021 -3.712012 12.677423 -1.509941
-14.070947 4.148926 22.417753 4.633346 3.042598 -4.373284 12.047363 -2.414082
-14.035599 0.292114 20.721108 3.664089 4.715867 -4.394488 13.422608 -2.576764
-14.295252 1.171192 20.021336 4.527256 4.013824 -3.925868 12.388232 -1.782584
-14.480282 -1.335908 21.841031 5.210924 1.990081 -3.312691 11.381793 -4.083873
-16.272230 0.124527 21.691472 5.829889 1.735729 -2.472226 12.130738 -4.151924
-17.342047 -0.220607 23.113378 6.169027 1.698603 -1.124510 9.757337 -5.941045
-16.062455 -2.365017 20.716358 6.426858 -0.572501 -0.696153 9.612576 -4.071629
-16.534412 -2.637792 22.973557 7.181668 -1.467776 -0.080517 9.855664 -5.019801
-17.610194 -5.388040 22.359596 8.955547 -0.573184 0.774985 8.724548 -4.647321
-18.706408 -3.682927 22.722448 9.441503 -1.892422 1.693601 6.408285 -5.869710
-19.066739 -4.354064 22.739042 9.664640 -2.585313 1.403086 5.709132 -4.795598
-19.245406 -3.694902 21.924434 9.639941 -1.329771 3.745170 6.725683 -4.129081
-18.656162 -4.298172 21.568933 11.748455 -4.543117 2.729674 5.365448 -4.215324
-19.582867 -6.590599 22.647626 12.004769 -4.577545 3.511861 5.065703 -4.991005
-20.675085 -4.516958 22.516648 11.384848 -4.985582 2.192505 2.281307 -2.771287
-21.121300 -4.772758 20.772841 11.042646 -5.354221 3.207252 1.946672 -3.135284
-21.551775 -4.993963 21.555023 14.860509 -4.335193 4.556316 2.346127 -2.758657
-20.582937 -5.972280 24.110512 13.069507 -3.532531 5.360943 2.069313 -3.484577
-22.899603 -5.869382 20.873371 13.465080 -3.399777 2.545784 -0.170995 -1.504185
-20.692569 -6.512519 20.675620 13.248567 -6.347135 5.655371 -0.945653 -1.218538
-20.530704 -3.461778 20.514748 15.617300 -4.130189 6.974294 -0.711005 -0.958294
-22.055248 -1.864721 19.549420 16.533516 -4.725295 4.671051 -3.617900 0.803931
-22.607082 -3.081229 21.128001 17.459055 -4.682317 4.864662 -1.037304 0.311073
-22.892651 -2.640904 20.931619 17.768043 -3.670761 3.979518 -2.685647 3.507303
-23.192874 -0.814605 19.252591 16.679017 -3.643600 3.148883 -2.184453 2.995696
-20.139970 -2.568907 18.937797 18.381128 -3.608762 1.589979 -3.710679 2.798101
-21.655794 1.451782 19.240628 18.238276 -4.986287 0.534986 -4.981076 4.455456
-23.506212 0.613516 18.866489 17.436922 -4.013795 0.814006 -6.562794 5.197440
-22.810331 1.358973 16.713830 19.882347 -1.840540 -0.417327 -4.999889 4.831615
-23.338558 2.511740 17.246295 18.772240 -0.568527 1.703508 -6.166465 4.516251
-21.459309 3.167780 15.812577 20.227700 -0.751056 -0.732402 -7.779922 6.560677
-20.547458 4.744951 16.518009 20.081228 -0.462244 -0.137597 -7.291323 6.027364
-24.184335 3.169823 15.674319 20.706088 1.709531 -2.821536 -8.284370 4.625143
-21.382244 2.619038 16.862766 21.561845 2.666559 -1.644664 -9.517702 5.020899
-21.167942 3.106294 13.345333 18.660809 1.182272 -2.757757 -11.263274 3.603777
-23.297219 4.567297 13.878928 20.381238 1.458015 -2.499876 -10.292553 4.230790
-21.074762 5.654691 14.964045 19.943681 2.835232 -5.275371 -11.443916 5.014207
-19.954307 4.942589 14.362908 20.126255 3.813814 -5.037381 -11.933073 3.760059
-19.758911 3.700665 15.669656 21.146057 4.867543 -4.717557 -10.146448 4.133286
-21.973776 6.522825 11.239465 21.286354 5.166451 -5.008122 -13.607265 3.540004
-22.467627 3.998444 13.328817 21.490618 5.070885 -5.612227 -14.013421 1.446475
-20.345471 4.951452 11.725269 22.155340 5.657363 -7.308502 -14.014893 0.677102
-18.948803 4.549061 11.929538 22.590725 5.262359 -4.197936 -13.761626 -0.324679
-20.672040 3.946784 10.895983 21.838797 5.136945 -4.545062 -15.670727 -0.253887
-19.035224 3.707798 10.960440 22.168456 4.790319 -4.687413 -15.312952 -0.291023
-20.457034 4.784196 8.617862 23.189351 5.098005 -3.925419 -15.945181 -0.336445
-18.163482 1.559420 8.693274 21.861701 6.534281 -3.569713 -16.195415 -3.493616
-17.048962 2.925587 6.693270 21.169052 4.302568 -1.778835 -16.581381 -3.043464
-17.880883 -0.015584 8.015088 21.335202 5.033645 -1.038585 -17.149124 -3.684076
-17.051020 0.985094 6.898578 21.925985 3.783123 -2.321924 -17.684324 -2.694965
-16.792677 -0.048516 5.492879 20.815232 6.079205 -0.168583 -17.369150 -3.862809
-16.700455 0.695107 5.644014 21.618577 2.186460 -0.044348 -17.222270 -4.443169
-16.601632 -1.525280 4.284702 20.495647 1.900161 -0.019305 -19.462797 -4.716459
-14.564177 -2.018549 4.812502 22.217854 1.277689 1.923928 -19.471551 -5.005984
-15.759915 -2.233699 3.433475 20.771441 0.501908 2.040516 -21.299298 -3.777444
-15.798111 -2.587783 1.651887 18.721509 1.121575 3.061297 -18.286191 -3.801994
-13.825872 -5.182949 3.446350 20.282922 -2.986766 3.646534 -19.807634 -5.008373
-13.420298 -4.891189 1.328743 23.665955 -0.702950 3.949668 -22.499774 -5.298243
-13.356464 -4.033652 -0.165428 20.050923 -2.134482 4.166202 -21.480419 -5.446836
-12.369808 -4.182671 0.669790 17.820983 -2.603211 3.732700 -20.303446 -3.823035
-11.262902 -8.320062 -1.637623 18.871735 -4.228438 4.964920 -20.363408 -3.566872
-11.903788 -3.805453 -0.112227 18.165368 -2.981769 5.722773 -20.293664 -4.513262
-9.541567 -3.598271 -2.218487 18.007007 -4.078976 4.535804 -22.901085 -3.690349
-9.570427 -5.946840 -2.358396 17.776059 -4.671286 4.506095 -21.832823 -1.976611
-10.639618 -5.027381 -3.364909 18.567204 -4.798760 4.669443 -23.560325 -0.684569
-9.656893 -5.331773 -3.875653 17.688395 -5.821075 5.998017 -21.257965 -1.907242
-7.961468 -6.945270 -4.246409 16.763097 -6.211272 4.288962 -22.598787 -0.998380
-6.129134 -4.537987 -6.704710 17.037960 -6.661566 6.496340 -22.431915 -0.135420
-6.209122 -3.203534 -7.006862 15.958388 -6.589047 4.977906 -22.673690 0.278030
-5.108735 -2.676314 -4.719188 13.487545 -5.404773 2.892877 -23.260752 2.016378
-5.232061 -1.429342 -7.260432 12.751111 -6.704438 2.715457 -23.181302 1.754014
-4.436828 -0.662130 -7.841188 15.105428 -5.395432 0.067683 -21.078377 1.621055
-5.679533 -2.788538 -7.969344 13.722897 -3.126324 0.604753 -22.019125 5.795691
-3.079677 -0.539362 -8.769311 12.826277 -4.845048 0.518808 -22.145643 5.422196
-1.476770 -0.362628 -9.693338 12.540902 -2.227121 -0.067656 -22.225473 3.987512
-1.090817 -0.439391 -9.187426 11.448144 -1.256797 0.602267 -22.884082 7.419871
-1.780483 2.906526 -10.565228 11.867629 -4.418543 -1.670404 -20.935235 6.680396
2.447780 1.620320 -12.856415 10.782756 -1.880490 -0.763456 -21.817929 5.108147
0.607838 2.499523 -10.999168 9.589636 -1.294727 -2.013905 -21.602681 5.071340
1.107574 3.182906 -12.715345 9.944680 0.966182 -3.241170 -20.333902 5.807915
1.728917 5.233070 -14.159006 6.939642 -0.734365 -4.533782 -21.291801 4.469475
1.396346 4.857811 -13.914539 8.934627 0.150747 -3.373390 -21.453036 4.495418
4.201036 4.901726 -14.683941 7.541153 1.529051 -4.847239 -20.906834 5.059318
2.905618 5.878203 -17.618926 6.532002 1.902693 -6.402664 -20.498232 2.861419
6.877372 4.395445 -15.819467 6.024227 3.230970 -5.419103 -21.334962 5.589471
4.601291 6.926890 -14.280286 5.319601 2.546756 -4.707787 -20.498653 4.172023
5.593144 4.416059 -15.194393 5.321779 2.980337 -4.446983 -19.000984 2.505604
6.360138 4.732019 -16.688615 2.709162 3.892484 -7.684730 -19.982944 3.384915
5.425707 6.470180 -17.148575 2.269304 4.669384 -3.523257 -18.209935 -0.614215
7.510338 5.434714 -17.665461 1.325701 6.496302 -3.437914 -18.753316 1.873378
8.393050 3.931635 -18.286670 2.824067 6.674023 -3.653736 -18.646673 0.322210
9.792180 4.772862 -19.384935 -0.472525 6.148903 -3.231069 -19.514716 0.222300
9.167703 2.377678 -18.813839 -2.668597 5.738513 -1.885376 -17.370801 -2.254920
11.550858 4.506694 -19.997012 0.028432 5.893252 -2.126658 -18.367732 -2.561544
11.486990 1.869724 -21.049157 -1.473537 5.576156 -3.183435 -15.092272 -2.344821
10.176009 2.637359 -20.633416 -1.462875 5.157549 -1.547577 -15.501199 -4.780652
11.962265 1.473878 -19.573260 -3.824796 4.400163 1.277938 -15.041042 -5.018433
13.458262 2.060462 -20.889048 -4.599521 4.214092 0.321978 -15.988248 -3.709997
11.863242 1.341111 -19.481833 -3.765854 4.057323 0.606377 -14.752789 -6.512661
15.304669 -0.718851 -21.533388 -4.884034 4.911723 0.160690 -14.203063 -4.025827
13.926310 0.511239 -21.310628 -7.710426 2.977780 2.816190 -12.581418 -4.818394
14.226335 -3.078226 -22.575758 -6.007213 2.959200 1.948317 -11.616325 -5.993743
15.057217 -0.763313 -19.485570 -6.002686 0.233270 5.104138 -13.587442 -4.479194
14.362782 -3.574299 -20.217452 -6.328508 2.501353 5.172748 -9.354204 -5.891489
15.978040 -5.012707 -21.219330 -9.927911 2.710656 5.242198 -12.906143 -3.914079
16.110788 -3.110491 -22.676223 -10.300636 -0.427646 4.841419 -9.668833 -4.469834
17.736506 -3.460052 -22.614159 -8.131402 -0.393693 4.361822 -10.481183 -5.130581
17.371494 -6.803358 -21.613435 -10.404460 -0.530342 2.934258 -9.992774 -2.676540
18.420660 -4.839976 -21.873045 -10.989074 -2.529909 5.334580 -8.301824 -3.539091
19.071889 -3.012587 -22.944039 -11.516742 -4.199663 3.279717 -8.698156 -3.219244
19.221985 -6.436992 -24.289412 -10.976020 -4.447554 4.462983 -8.494056 -0.776315
19.754367 -3.569117 -21.627290 -12.344904 -2.608894 3.899868 -8.308153 -3.665155
17.332552 -5.834662 -23.796580 -13.250158 -5.810887 1.853923 -6.631654 -0.132260
21.086986 -4.509773 -22.715403 -13.334330 -5.144353 2.849991 -5.124178 -0.188791
20.526635 -4.929900 -20.883515 -13.774039 -6.283628 2.108794 -5.415231 0.297589
20.640510 -6.057258 -22.587401 -14.272911 -4.818884 1.421128 -4.532345 1.371928
20.255227 -2.898246 -21.533767 -15.923679 -7.549745 1.455817 -5.101215 2.456612
19.053313 -2.970974 -21.896977 -15.965936 -6.788149 -0.713870 -3.137702 3.113786
19.676228 -3.014993 -22.472103 -17.443268 -5.172585 0.965959 -2.494868 4.090384
22.269860 -1.075840 -20.414356 -16.920448 -4.910863 -1.165441 -1.589130 4.658995
20.642041 -2.155847 -20.940753 -18.163989 -4.688073 -1.126834 -1.490950 4.649738
19.275442 0.818868 -20.277619 -17.214041 -3.136773 -3.344870 1.075681 3.968062
21.252911 1.572798 -22.038640 -17.422065 -2.812927 -1.970650 0.393685 5.889894
21.540464 0.339799 -22.209959 -19.578521 -4.580686 -2.648124 2.385367 3.276620
22.496344 0.081673 -21.211168 -20.278003 -5.350814 -3.936524 -0.211714 3.939899
20.346844 2.805537 -20.047334 -19.034448 -1.599965 -4.501751 2.695277 4.593974
22.168580 0.915991 -20.010809 -20.264363 -2.237334 -6.211714 1.406470 3.214378
22.507779 5.090721 -20.849478 -18.445218 -2.917642 -5.507315 5.349799 4.568712
21.202174 3.053885 -17.275857 -20.564060 0.468296 -5.905244 4.614761 6.043294
21.432122 5.223972 -18.641243 -18.435511 -2.036267 -5.365772 5.578375 3.092739
22.393929 4.950184 -18.277284 -19.362603 -0.120612 -5.085527 5.306848 2.101417
23.769639 5.491042 -18.147829 -21.909316 1.166159 -5.742465 8.155049 2.982719
20.960538 4.619952 -17.771825 -19.525748 4.632680 -5.403580 6.673384 3.585410
22.925701 3.870915 -18.303711 -20.507918 5.760495 -3.226985 8.102407 3.604760
21.325365 6.154932 -17.907162 -21.148159 2.642517 -3.883925 6.812581 1.992219
21.815740 6.711786 -17.928397 -19.548312 2.605343 -4.364083 8.231124 3.103472
21.817098 5.860478 -16.169488 -21.537170 3.126084 -3.869125 10.203351 -0.526954
22.072234 4.771893 -16.784146 -23.933468 6.441843 -1.417146 11.064263 1.150202
21.563376 5.439578 -16.204944 -21.745526 6.507853 -2.372491 11.823535 -1.070649
22.201698 5.566438 -14.005181 -20.645590 4.510597 0.008524 9.027501 -3.573472
19.499046 4.009090 -12.886390 -19.213581 4.941479 -0.238891 12.573831 -1.419909
20.152635 3.160732 -12.510414 -21.431232 5.565626 1.446369 13.015771 -2.539462
22.822188 -0.086456 -11.444162 -20.190703 4.562698 1.851060 12.607650 -4.513329
17.993465 3.568675 -13.096447 -20.553389 4.681459 2.321756 14.695598 -4.196163
19.807415 0.566050 -11.830322 -23.140739 5.316753 2.929381 13.701034 -6.246053
17.725722 -0.381692 -11.412641 -22.328007 4.472627 4.172446 15.596736 -6.014119
18.132283 -0.148683 -12.171948 -22.838770 4.636921 3.724592 15.688697 -3.449368
18.686930 0.210844 -10.426809 -21.020328 4.886417 2.787165 14.903915 -5.880909
18.389634 -1.617816 -9.373493 -21.774031 4.577010 4.716600 15.141243 -4.979689
18.672061 0.098932 -9.642085 -20.683806 2.413538 7.187403 16.342737 -4.714372
16.949072 -2.555458 -7.525881 -20.704939 2.352263 5.000843 15.283298 -5.462551
16.808767 -2.703426 -10.125896 -19.745078 2.565492 5.766579 18.201931 -5.799050
16.779235 -4.357452 -8.812966 -20.585201 -0.338271 4.898686 16.937871 -4.805269
15.379800 -4.949851 -7.672883 -21.802997 -0.411852 5.868645 18.080052 -2.656160
15.642911 -5.419927 -6.580722 -20.068785 -1.304229 5.438154 20.198173 -3.579820
14.750907 -3.800345 -5.644087 -17.719024 -1.886609 4.788671 18.558515 -3.680118
15.365095 -5.984674 -5.309397 -18.338417 -2.743948 3.886291 20.938324 -2.131627
14.338617 -5.835498 -4.633865 -19.109419 -0.931285 2.958187 20.116154 -0.295783
14.986134 -6.549137 -4.731564 -19.744032 -1.272658 1.312396 22.016885 -0.300831
13.117167 -6.174871 -4.688123 -18.478368 -2.988668 3.617523 19.585273 0.169780
11.268545 -4.198940 -1.923259 -17.492983 -5.768894 1.541261 22.958494 -0.287530
12.979634 -4.720556 -2.260564 -16.868689 -5.061869 1.195602 22.933744 0.671532
11.437264 -4.294496 -1.601302 -16.607151 -4.315296 0.207120 20.993517 0.829494
9.953634 -3.545533 -0.154237 -15.461460 -5.642601 0.094431 20.526640 3.855854
9.366981 -2.041500 0.334115 -15.492073 -4.518874 -3.000816 21.414449 4.981454
8.916491 -1.342091 -1.098764 -15.203350 -4.704538 -0.489640 22.441915 4.619046
9.080566 -2.860155 0.402221 -14.613725 -5.602434 -3.520653 21.346302 3.395328
7.732957 -2.601386 3.198941 -14.237139 -5.759693 -2.568549 21.935099 4.518906
7.236359 -1.096347 3.701071 -12.896240 -5.029461 -3.111804 19.984030 4.331851
5.635142 -0.526961 4.110191 -12.382023 -6.072209 -4.026363 23.951236 4.585767
5.720770 1.091430 4.299162 -12.451751 -3.588928 -3.626296 21.555624 5.731205
5.627208 -1.150030 4.780760 -12.770879 -5.190926 -5.061350 22.895626 3.866220
3.644275 1.644421 4.874361 -10.905973 -5.168434 -6.665229 23.172072 5.488790
3.411395 0.298611 6.158926 -11.635394 -3.128220 -4.959378 21.971022 5.195229
2.839235 5.845270 8.376104 -9.892849 -2.590521 -6.340941 22.793402 5.453600
1.676691 3.166749 6.956549 -9.416625 -2.662342 -7.521837 21.582443 4.646147
2.075042 3.879410 9.299110 -6.556773 -2.861624 -4.674782 21.740602 5.814889
1.172355 5.003209 9.593238 -7.890188 -0.762985 -3.589247 21.847312 3.763087
2.216575 4.101264 9.025132 -6.993109 0.536848 -4.791047 21.970922 1.990579
0.429154 6.952779 10.372087 -6.501589 0.981072 -3.882654 22.638785 2.145592
-1.505170 5.955721 10.169525 -5.562654 2.388166 -4.120818 23.802317 3.232496
-2.756142 5.075940 11.091334 -4.157926 3.787535 -2.857598 21.325976 -0.126393
